551.77	58.478	2205.2	448.948	113.524	92.216
552.11	58.793	2212.86	445.905	112.501	92.276
552.46	59.189	2220.23	442.948	111.568	92.438
552.8	59.404	2227.37	439.428	110.512	92.432
553.14	59.923	2234.78	436.082	109.568	92.483
553.48	60.315	2242.12	432.617	108.435	92.343
553.82	60.8	2249.84	429.293	107.413	92.383
554.16	61.237	2257.85	425.583	106.212	92.11
554.51	61.789	2265.89	421.893	105.213	91.916
554.85	62.059	2273.88	418.305	103.968	91.432
555.19	62.5	2281.57	414.982	103.013	91.261
555.53	62.937	2288.62	411.494	102.046	91.087
555.87	63.545	2295.53	408.104	101.046	91.149
556.21	63.948	2302.35	404.594	99.868	91.221
556.55	64.389	2308.99	401.526	99.035	91.438
556.89	64.726	2314.93	398.417	98.224	91.221
557.24	65.167	2320.18	395.548	97.49	91.227
557.58	65.571	2324.66	392.717	96.724	91.154
557.92	66.223	2329.01	389.782	96.302	91.372
558.26	66.715	2333.47	386.339	95.568	91.232
558.6	67.3	2338.29	383.082	94.935	91.183
558.94	67.737	2342.81	379.617	94.19	90.887
559.28	68.3	2347.38	376.159	93.513	90.683
559.62	68.782	2351.23	372.361	92.601	90.343
559.96	69.389	2354.13	368.693	91.89	90.305
560.3	69.648	2356.67	365.105	91.012	90.054
560.65	70	2359.29	361.615	90.068	89.972
560.99	70.193	2361.15	357.983	88.857	89.654
561.33	70.656	2362.42	354.748	87.957	89.394
561.67	70.859	2363.07	351.372	86.912	88.999
562.01	71.156	2363.23	347.926	86.135	88.905
562.35	71.326	2362.27	344.217	85.335	88.665
562.69	71.711	2360.52	340.515	84.69	88.594
563.03	71.948	2357.79	336.417	83.668	88.443
563.37	72.389	2353.78	332.148	82.902	88.461
563.71	72.504	2347.91	327.461	82.068	88.11
564.05	72.634	2340.09	322.637	81.424	87.727
564.39	72.559	2330.07	317.417	80.457	87.287
564.73	72.556	2318.09	312.115	79.557	86.961
565.07	72.493	2303.22	306.694	78.312	86.321
565.41	72.467	2285.65	301.082	77.19	85.716
565.75	72.026	2265.54	295.028	75.946	84.743
566.09	71.556	2242.89	288.97	74.768	83.805
566.43	70.948	2217.05	282.505	73.146	82.532
566.77	70.478	2188.58	276.048	71.724	81.705
567.11	69.848	2157.65	269.405	70.101	80.687
567.45	69.256	2124.67	262.748	68.546	79.583
567.79	68.326	2088.71	255.639	66.824	78.176
568.13	67.334	2050.73	248.337	65.268	77.016
568.47	66.282	2010.92	240.839	63.535	75.465
568.81	65.523	1970.11	233.526	61.857	74.038
569.15	64.582	1928.84	226.15	60.157	72.399
569.49	63.734	1887.12	219.059	58.668	71.105
569.83	62.726	1844.64	211.872	56.99	69.399
570.17	61.834	1802.44	204.926	55.568	67.861
570.51	60.659	1759.93	197.983	54.012	66.465
570.85	59.778	1718.37	191.304	52.557	65.349
571.19	58.826	1678.2	184.783	50.946	63.999
571.53	58.023	1639.67	178.837	49.624	62.894
571.87	56.959	1601.82	172.772	48.212	61.665
572.21	56.123	1564.97	166.993	46.946	60.705
572.54	55.215	1529.86	161.328	45.646	59.61
572.88	54.489	1497.61	156.004	44.613	58.772
573.22	53.748	1468	150.75	43.457	57.732
573.56	53.311	1441.19	146.037	42.657	56.849
573.9	52.859	1416.57	141.65	41.779	55.999
574.24	52.645	1394.97	137.782	41.102	55.405
574.58	52.348	1376.12	134.028	40.324	54.843
574.92	52.256	1360.71	130.859	39.779	54.661
575.26	52.082	1348.6	127.817	39.124	54.432
575.6	52.267	1339.09	125.226	38.813	54.361
575.94	52.404	1331.55	122.861	38.401	54.165
576.27	52.556	1325.9	121.026	38.079	54.349
576.61	52.726	1321.94	119.283	37.601	54.399
576.95	53.145	1319.92	117.848	37.49	54.594
577.29	53.593	1318.47	116.383	37.39	54.587
577.63	54.234	1317.15	115.07	37.379	54.872
577.97	54.871	1315.6	113.594	37.268	54.921
578.31	55.711	1313.87	112.404	37.335	55.116
578.64	56.337	1311.93	111.139	37.157	55.11
578.98	57.211	1309.42	109.915	37.124	55.305
579.32	58.037	1305.38	108.483	36.979	55.432
579.66	58.945	1300.57	106.959	36.768	55.661
580	59.637	1294.6	105.183	36.212	55.576
580.34	60.356	1287.6	103.426	35.946	55.549
580.67	60.771	1279.62	101.517	35.612	55.221
581.01	61.211	1271.12	99.748	35.39	55.227
581.35	61.459	1261.32	97.828	34.99	55.165
581.69	62.011	1250.94	96.093	34.735	55.205
582.03	62.415	1240.11	94.294	34.179	55.021
582.37	63.067	1229.4	92.537	33.802	54.916
582.7	63.659	1218.26	90.694	33.579	54.687
583.04	64.545	1207.07	89.015	33.602	54.572
583.38	65.271	1195.94	87.205	33.312	54.41
583.72	66.378	1185.43	85.593	33.235	54.483
584.06	67.537	1175.3	83.905	32.957	54.387
584.39	69.1	1166.4	82.337	32.746	54.261
584.73	70.515	1157.95	80.494	32.412	54.021
585.07	72.2	1150.78	78.904	32.502	54.038
585.41	73.871	1144.96	77.261	32.368	53.965
585.74	75.945	1140.5	75.837	32.168	54.161
586.08	78.137	1137.57	74.494	31.946	54.443
586.42	80.723	1136.53	73.537	31.879	54.983
586.76	83.226	1137.25	72.472	31.524	55.41
587.09	86.1	1140.01	71.704	31.502	55.938
587.43	89.204	1144.44	70.939	31.524	56.376
587.77	92.823	1151.55	70.493	31.668	57.227
588.11	96.637	1160.46	69.994	31.668	58.043
588.44	100.856	1171.29	69.948	31.924	59.083
588.78	105.215	1184.06	69.839	32.124	59.932
589.12	109.956	1198.83	69.826	32.468	61.027
589.45	114.893	1215.22	69.717	32.79	62.054
